timestamp,label,src_mac,dst_mac,src_mac_oui,dst_mac_oui,vlan_tag,src_ip,dst_ip,ip_version,ttl,ip_flags,fragment_offset,packet_length,protocol,src_port,dst_port,tcp_flags,seq_number,ack_number,window_size,tcp_checksum,urgent_pointer,udp_length,udp_checksum,payload_size,payload_entropy,payload_printable,dns_query,dns_query_length,dns_response,dns_rcode,http_method,http_host,http_path,http_user_agent,http_status_code,tls_detected,arp_op,arp_src_ip,arp_dst_ip,arp_src_mac
2026-05-03T18:15:59.027837+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45851,RA,0,1403938285,0,44378,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.037474+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45866,80,S,704255037,124340177,512,55175,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.072205+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45870,80,S,442663274,516929628,512,61948,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.105222+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45873,80,S,719127250,93924148,512,1654,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.134387+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45860,RA,0,1010132375,0,50464,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.145136+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45865,RA,0,1429041243,0,41311,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.158250+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45878,80,S,1859777545,779709348,512,26604,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.194563+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45881,80,S,2055328146,667932441,512,6637,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.230641+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45885,80,S,349577694,1506586190,512,9751,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.271617+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45888,80,S,1483862230,147667572,512,55385,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.302334+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45875,RA,0,1358308331,0,61948,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.314753+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45880,RA,0,1439971025,0,55859,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.324030+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45881,RA,0,2055328147,0,6851,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.335172+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45882,RA,0,616510454,0,3618,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.348301+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45892,80,S,664676264,1625978000,512,16414,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.380600+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45899,80,S,492045635,1906622048,512,4668,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.418596+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45903,80,S,352831859,791485924,512,14664,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.452639+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45894,RA,0,2094874736,0,43389,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.463091+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45898,RA,0,97706673,0,32323,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.473990+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45901,RA,0,1391528714,0,2249,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.485115+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45911,80,S,2147474380,1304853469,512,16220,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.517051+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45902,RA,0,1959396761,0,60511,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.531151+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45912,80,S,662835072,1116766582,512,27074,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.563706+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45905,RA,0,819819465,0,49689,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.577034+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45912,RA,0,662835073,0,12214,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.588516+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45917,RA,0,1343147273,0,18844,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.600499+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45923,80,S,1837442151,1078814000,512,11606,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.636140+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45919,RA,0,641183136,0,37594,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.650243+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45927,80,S,365456063,1339770252,512,20173,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.683210+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45930,80,S,636767505,874974409,512,45251,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.718583+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45927,RA,0,365456064,0,58913,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.731470+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45934,80,S,584545005,1416596833,512,60703,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.763257+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45931,RA,0,329901613,0,27855,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.771560+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45942,80,S,1918210553,755412729,512,33886,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.817225+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45943,80,S,78527482,2050572430,512,26940,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.860463+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45946,80,S,2110888887,1829388924,512,39833,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.899541+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45947,80,S,1507278058,1160170302,512,48513,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.933206+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45940,RA,0,1463695036,0,55458,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.943891+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45952,80,S,740361899,1896127136,512,9778,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.982095+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45941,RA,0,1885050213,0,24795,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:15:59.994267+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45953,80,S,1723436246,1974654618,512,9413,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.029821+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45950,RA,0,1130240928,0,1941,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.040405+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45962,80,S,672812107,1986197357,512,33379,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.077330+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45973,80,S,1568958651,751163376,512,39320,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.117873+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45964,RA,0,319204502,0,42728,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.128675+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45977,80,S,803884822,650504301,512,54870,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.159475+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45966,RA,0,2113560698,0,34830,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.171300+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45981,80,S,1793386121,1531352118,512,9115,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.202424+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45985,80,S,2041198755,618808052,512,19038,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.237879+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45977,RA,0,803884823,0,59254,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.247930+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45978,RA,0,1722985822,0,21094,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.258411+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45991,80,S,409587328,2030858804,512,37457,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.291653+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,45992,80,S,1212015990,1867898565,512,59563,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.324695+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45984,RA,0,1458891710,0,9150,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.331956+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45988,RA,0,1552950785,0,58331,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.342577+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45990,RA,0,1288529672,0,45717,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.352235+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,46002,80,S,1459453615,1652359188,512,11315,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.388132+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,45991,RA,0,409587329,0,32639,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.399993+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,46003,80,S,1133435088,1726019656,512,59623,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.433491+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,46011,80,S,317789114,1502933905,512,61590,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.480548+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,46015,80,S,1686595191,1967671237,512,56407,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.517017+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,46004,RA,0,1941595522,0,36128,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.529329+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,46019,80,S,1434614013,773941462,512,65256,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.567760+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,46009,RA,0,1476119464,0,17076,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.579753+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,46015,RA,0,1686595192,0,39762,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.590215+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,46016,RA,0,1329630161,0,35647,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.600233+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,46017,RA,0,223346029,0,23443,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.611702+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,46020,RA,0,1154935958,0,13536,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.620639+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,46021,RA,0,906013772,0,33791,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.632826+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,46023,80,S,793731336,494780641,512,62885,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.670101+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47582,80,S,677968563,1017180426,512,3454,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.694201+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47586,80,S,1440669848,334327585,512,42171,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.732045+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47583,RA,0,1390947491,0,57510,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.743613+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47587,80,S,1150493634,1476262192,512,42172,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.778597+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47588,80,S,1914037774,2123998768,512,57680,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.813213+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47589,80,S,1222563607,289293544,512,59425,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.848496+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47590,80,S,820405315,695726165,512,44870,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.889295+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47591,80,S,2097801527,1429977455,512,59727,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.933698+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47587,RA,0,1150493635,0,63447,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.947557+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47588,RA,0,1914037775,0,2056,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:00.964572+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47592,80,S,1878589290,2107946019,512,48399,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.000112+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47589,RA,0,1222563608,0,16437,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.013060+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47608,80,S,106332164,1970631285,512,61413,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.040199+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47613,RA,0,2099519196,0,50195,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.053993+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47620,RA,0,814295828,0,1136,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.065058+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47637,80,S,1643605981,668878699,512,7408,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.104176+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47639,RA,0,389488137,0,10938,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.115973+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47643,RA,0,2009483333,0,40938,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.123941+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47651,80,S,76461004,2109051495,512,38280,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.161663+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47651,RA,0,76461005,0,42898,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.177617+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47659,RA,0,1233324116,0,3599,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.189776+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47667,RA,0,42508604,0,48153,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.199640+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47671,RA,0,931985150,0,12623,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.212870+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47687,80,S,1105766239,608540712,512,47142,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.246619+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47692,80,S,696768957,56180228,512,6453,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.289103+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47693,RA,0,697212661,0,38720,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.301258+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,,0,60,TCP,47703,80,S,1071474946,900981242,512,40254,0,,,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T18:16:01.329713+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,DF,0,60,TCP,80,47694,RA,0,277147740,0,24290,0,,,0,0.0,False,,,,,,,,,,False,,,,
